age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,label
23,Self_emp_not_inc,HS_grad,9,Divorced,Other_service,Not_in_family,White,Female,40,United_States,0
84,Local_gov,Assoc_voc,11,Widowed,Adm_clerical,Not_in_family,White,Female,14,United_States,0
46,Private,Bachelors,13,Never_married,Prof_specialty,Own_child,White,Male,60,United_States,0
67,Local_gov,Masters,14,Divorced,Adm_clerical,Not_in_family,White,Female,40,United_States,0
29,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
33,Private,Assoc_voc,11,Never_married,Exec_managerial,Not_in_family,White,Male,55,United_States,1
23,Private,Some_college,10,Married_civ_spouse,Tech_support,Husband,White,Male,42,United_States,0
42,State_gov,Prof_school,15,Divorced,Prof_specialty,Unmarried,White,Female,40,United_States,0
17,Private,11th,7,Never_married,Other_service,Own_child,Amer_Indian_Eskimo,Female,20,United_States,0
60,Private,5th_6th,3,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,0
31,Private,12th,8,Divorced,Transport_moving,Own_child,White,Male,40,United_States,0
28,Private,7th_8th,4,Never_married,Adm_clerical,Own_child,White,Male,40,Portugal,0
31,Private,9th,5,Married_civ_spouse,Handlers_cleaners,Husband,Black,Male,48,United_States,0
31,Private,Bachelors,13,Never_married,Exec_managerial,Not_in_family,White,Male,50,United_States,1
61,Private,HS_grad,9,Divorced,Handlers_cleaners,Not_in_family,Black,Female,40,United_States,0
43,State_gov,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,50,United_States,1
40,State_gov,Some_college,10,Never_married,Adm_clerical,Unmarried,Black,Female,49,United_States,0
39,Private,HS_grad,9,Never_married,Exec_managerial,Not_in_family,White,Male,40,United_States,0
37,Local_gov,Some_college,10,Married_spouse_absent,Adm_clerical,Unmarried,Black,Female,27,United_States,0
47,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,Amer_Indian_Eskimo,Male,40,United_States,0
45,Federal_gov,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,65,United_States,1
30,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,60,United_States,0
30,Self_emp_not_inc,Prof_school,15,Never_married,Prof_specialty,Own_child,White,Male,40,United_States,0
49,Private,Some_college,10,Divorced,Prof_specialty,Not_in_family,White,Male,44,United_States,1
51,Local_gov,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,40,United_States,1
31,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,72,United_States,1
48,Self_emp_inc,Bachelors,13,Married_civ_spouse,Exec_managerial,Wife,White,Female,25,United_States,1
20,Private,Some_college,10,Never_married,Adm_clerical,Own_child,Asian_Pac_Islander,Female,30,United_States,0
32,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
19,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,25,United_States,0
50,Private,Masters,14,Divorced,Exec_managerial,Not_in_family,White,Female,35,United_States,0
33,Private,HS_grad,9,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,0
49,Private,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,40,United_States,0
30,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,0
23,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Male,40,United_States,0
44,Private,Doctorate,16,Married_civ_spouse,Exec_managerial,Wife,White,Female,32,United_States,1
24,Private,Assoc_voc,11,Never_married,Sales,Unmarried,White,Male,5,United_States,0
28,Private,Assoc_voc,11,Never_married,Adm_clerical,Not_in_family,Asian_Pac_Islander,Female,45,United_States,0
56,Private,HS_grad,9,Divorced,Adm_clerical,Unmarried,White,Female,40,United_States,0
38,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Female,38,United_States,0
20,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,20,United_States,0
82,Private,HS_grad,9,Widowed,Exec_managerial,Not_in_family,White,Female,18,United_States,0
52,Federal_gov,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,60,United_States,1
32,Private,Some_college,10,Never_married,Craft_repair,Not_in_family,Black,Male,40,United_States,0
37,Private,Assoc_voc,11,Separated,Prof_specialty,Unmarried,White,Female,32,United_States,0
36,Private,Bachelors,13,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
39,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,White,Male,40,United_States,1
30,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Own_child,Asian_Pac_Islander,Male,40,United_States,0
49,Local_gov,HS_grad,9,Married_civ_spouse,Protective_serv,Husband,White,Male,56,United_States,0
40,Local_gov,Assoc_voc,11,Divorced,Exec_managerial,Unmarried,White,Female,40,United_States,0
42,Private,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,45,United_States,0
35,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Male,40,United_States,0
39,Private,HS_grad,9,Divorced,Other_service,Unmarried,White,Female,81,United_States,0
32,Local_gov,Assoc_voc,11,Married_spouse_absent,Craft_repair,Not_in_family,White,Male,40,United_States,0
22,Private,11th,7,Never_married,Craft_repair,Not_in_family,White,Male,50,United_States,0
53,Local_gov,Some_college,10,Divorced,Adm_clerical,Not_in_family,White,Female,40,United_States,0
25,Private,HS_grad,9,Never_married,Adm_clerical,Not_in_family,White,Male,40,United_States,0
44,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,70,United_States,1
52,Private,Masters,14,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,1
42,State_gov,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,Amer_Indian_Eskimo,Male,40,United_States,0
34,Private,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,50,United_States,0
27,Private,Some_college,10,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,40,United_States,0
37,Private,HS_grad,9,Never_married,Machine_op_inspct,Not_in_family,Black,Male,40,United_States,0
39,State_gov,Masters,14,Married_civ_spouse,Prof_specialty,Other_relative,Other,Female,38,United_States,1
26,Private,HS_grad,9,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,0
48,Private,Masters,14,Married_civ_spouse,Exec_managerial,Wife,White,Female,38,United_States,1
57,Private,HS_grad,9,Divorced,Sales,Unmarried,White,Female,28,United_States,0
36,Self_emp_not_inc,Assoc_voc,11,Separated,Exec_managerial,Not_in_family,White,Male,48,United_States,0
27,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,40,United_States,0
17,Private,11th,7,Never_married,Handlers_cleaners,Own_child,White,Male,15,United_States,0
30,Private,5th_6th,3,Married_civ_spouse,Craft_repair,Husband,White,Male,40,Mexico,0
37,Private,Assoc_voc,11,Married_civ_spouse,Adm_clerical,Wife,Black,Female,48,United_States,1
31,Local_gov,Bachelors,13,Never_married,Sales,Own_child,White,Female,40,United_States,0
23,Private,Assoc_acdm,12,Never_married,Adm_clerical,Not_in_family,White,Female,20,United_States,0
32,Private,10th,6,Never_married,Craft_repair,Other_relative,White,Male,45,United_States,0
58,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,1
31,Private,HS_grad,9,Never_married,Other_service,Unmarried,White,Female,8,United_States,0
44,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,Black,Male,40,United_States,1
39,Federal_gov,Bachelors,13,Divorced,Tech_support,Unmarried,Black,Female,40,United_States,0
59,Private,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,45,United_States,1
42,Private,Bachelors,13,Married_civ_spouse,Transport_moving,Husband,White,Male,48,United_States,1
45,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,35,United_States,0
20,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,White,Male,35,United_States,0
35,Private,HS_grad,9,Married_civ_spouse,Adm_clerical,Husband,White,Male,40,United_States,0
50,Private,Assoc_acdm,12,Married_civ_spouse,Tech_support,Husband,Black,Male,40,United_States,0
56,Private,HS_grad,9,Never_married,Handlers_cleaners,Own_child,White,Male,28,United_States,0
48,Private,Assoc_voc,11,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,1
58,Self_emp_not_inc,Masters,14,Widowed,Other_service,Not_in_family,White,Female,15,United_States,0
32,Private,Assoc_voc,11,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,0
23,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,12,United_States,0
48,Private,HS_grad,9,Divorced,Machine_op_inspct,Not_in_family,White,Male,40,United_States,0
33,Private,HS_grad,9,Divorced,Protective_serv,Not_in_family,White,Male,70,United_States,0
48,Private,Bachelors,13,Never_married,Prof_specialty,Not_in_family,White,Female,45,Mexico,0
55,Private,HS_grad,9,Widowed,Other_service,Not_in_family,White,Female,35,Italy,0
40,Local_gov,Assoc_voc,11,Never_married,Exec_managerial,Unmarried,Amer_Indian_Eskimo,Female,40,United_States,0
50,Private,Some_college,10,Married_civ_spouse,Prof_specialty,Husband,White,Male,40,United_States,0
52,Self_emp_not_inc,10th,6,Married_civ_spouse,Craft_repair,Husband,White,Male,35,United_States,0
19,Private,HS_grad,9,Never_married,Other_service,Not_in_family,White,Female,30,United_States,0
55,Self_emp_not_inc,10th,6,Married_civ_spouse,Sales,Husband,White,Male,50,United_States,1
36,Self_emp_not_inc,Prof_school,15,Married_civ_spouse,Sales,Husband,White,Male,30,United_States,1
39,Private,Bachelors,13,Separated,Prof_specialty,Unmarried,Asian_Pac_Islander,Female,40,Philippines,1
22,Private,Some_college,10,Never_married,Adm_clerical,Unmarried,White,Female,40,United_States,0
44,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,50,United_States,1
34,Private,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,38,United_States,0
33,Private,Some_college,10,Married_civ_spouse,Other_service,Husband,White,Male,50,United_States,0
55,Private,Masters,14,Divorced,Prof_specialty,Not_in_family,White,Female,40,United_States,1
35,Private,Masters,14,Married_civ_spouse,Exec_managerial,Husband,White,Male,45,United_States,1
50,Private,11th,7,Widowed,Machine_op_inspct,Not_in_family,White,Female,40,United_States,0
43,Private,Some_college,10,Divorced,Adm_clerical,Unmarried,Black,Female,40,United_States,0
29,Private,Assoc_voc,11,Never_married,Tech_support,Not_in_family,White,Male,40,United_States,0
56,Private,Some_college,10,Married_civ_spouse,Transport_moving,Husband,Black,Male,40,United_States,0
24,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,50,United_States,0
46,Private,Assoc_voc,11,Divorced,Sales,Unmarried,White,Female,40,United_States,0
60,Self_emp_inc,HS_grad,9,Married_civ_spouse,Adm_clerical,Wife,White,Female,15,United_States,1
48,Self_emp_inc,Masters,14,Married_civ_spouse,Other_service,Husband,White,Male,40,United_States,0
65,Local_gov,11th,7,Married_civ_spouse,Transport_moving,Husband,White,Male,35,United_States,0
29,Private,HS_grad,9,Never_married,Handlers_cleaners,Not_in_family,White,Male,40,United_States,0
42,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,43,United_States,0
44,Private,Prof_school,15,Married_civ_spouse,Prof_specialty,Husband,White,Male,50,United_States,1
73,Self_emp_not_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,6,United_States,1
21,Private,Some_college,10,Never_married,Tech_support,Not_in_family,White,Female,50,United_States,0
32,Self_emp_inc,HS_grad,9,Married_civ_spouse,Farming_fishing,Husband,White,Male,55,United_States,1
43,Federal_gov,Masters,14,Married_civ_spouse,Protective_serv,Husband,White,Male,35,United_States,1
21,Private,HS_grad,9,Never_married,Craft_repair,Not_in_family,Black,Male,32,United_States,0
30,Private,Some_college,10,Separated,Transport_moving,Not_in_family,White,Male,20,United_States,0
54,Private,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,48,United_States,0
19,Private,Some_college,10,Never_married,Other_service,Own_child,White,Female,15,United_States,0
55,State_gov,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,37,United_States,0
20,Private,Some_college,10,Never_married,Sales,Own_child,White,Female,28,United_States,0
53,Private,Bachelors,13,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,Greece,0
51,Private,Masters,14,Never_married,Prof_specialty,Not_in_family,White,Male,55,United_States,1
33,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,0
62,Private,Some_college,10,Widowed,Priv_house_serv,Unmarried,White,Female,40,United_States,0
24,Self_emp_not_inc,HS_grad,9,Never_married,Other_service,Own_child,White,Male,30,United_States,0
17,Self_emp_inc,9th,5,Never_married,Sales,Own_child,White,Female,40,United_States,0
26,Private,Some_college,10,Never_married,Adm_clerical,Not_in_family,White,Female,45,United_States,0
36,Private,HS_grad,9,Divorced,Craft_repair,Not_in_family,White,Male,40,United_States,0
32,Private,10th,6,Married_civ_spouse,Exec_managerial,Wife,White,Female,35,United_States,0
58,Private,Doctorate,16,Married_civ_spouse,Prof_specialty,Husband,White,Male,50,United_States,1
38,Private,Bachelors,13,Married_civ_spouse,Tech_support,Husband,White,Male,40,United_States,1
26,Federal_gov,HS_grad,9,Divorced,Adm_clerical,Own_child,White,Female,40,United_States,0
60,Private,Some_college,10,Married_civ_spouse,Exec_managerial,Husband,White,Male,40,United_States,1
27,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,50,Guatemala,0
38,Private,Assoc_voc,11,Married_civ_spouse,Machine_op_inspct,Husband,White,Male,48,United_States,1
37,Self_emp_inc,Some_college,10,Married_civ_spouse,Sales,Husband,White,Male,44,United_States,1
28,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Male,40,United_States,0
38,Self_emp_inc,Bachelors,13,Married_civ_spouse,Sales,Husband,White,Male,40,United_States,1
29,Private,HS_grad,9,Married_civ_spouse,Sales,Husband,White,Male,60,United_States,1
19,Private,HS_grad,9,Never_married,Other_service,Own_child,White,Female,40,United_States,0
28,Private,Bachelors,13,Never_married,Handlers_cleaners,Other_relative,White,Male,25,United_States,0
40,Self_emp_not_inc,HS_grad,9,Married_civ_spouse,Craft_repair,Husband,White,Male,50,United_States,1
26,Private,Assoc_voc,11,Divorced,Craft_repair,Own_child,White,Male,40,United_States,0
43,Private,Assoc_acdm,12,Married_civ_spouse,Sales,Husband,Black,Male,60,United_States,0
29,Private,Some_college,10,Married_civ_spouse,Adm_clerical,Wife,White,Female,40,United_States,1
25,Federal_gov,Some_college,10,Married_civ_spouse,Protective_serv,Husband,Black,Male,40,United_States,0
29,Private,HS_grad,9,Married_civ_spouse,Machine_op_inspct,Husband,Black,Male,40,United_States,1
60,Private,1st_4th,2,Divorced,Craft_repair,Not_in_family,Other,Male,38,Dominican_Republic,0
31,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Wife,White,Female,40,United_States,0
51,Local_gov,7th_8th,4,Married_civ_spouse,Transport_moving,Husband,White,Male,40,United_States,0
18,Private,Some_college,10,Never_married,Adm_clerical,Own_child,White,Female,15,United_States,0
36,Private,Bachelors,13,Divorced,Tech_support,Unmarried,White,Male,20,United_States,0
35,Private,Bachelors,13,Married_civ_spouse,Adm_clerical,Husband,Asian_Pac_Islander,Male,40,Philippines,1
48,Private,Bachelors,13,Divorced,Adm_clerical,Own_child,White,Male,38,United_States,1
78,Self_emp_not_inc,7th_8th,4,Married_civ_spouse,Farming_fishing,Husband,White,Male,25,United_States,0
72,Private,Bachelors,13,Married_civ_spouse,Protective_serv,Husband,White,Male,17,United_States,0
24,Private,Some_college,10,Never_married,Exec_managerial,Own_child,White,Male,40,United_States,0
36,Private,11th,7,Never_married,Protective_serv,Not_in_family,Black,Male,40,United_States,1
48,Private,Some_college,10,Married_civ_spouse,Handlers_cleaners,Husband,White,Male,30,United_States,0
28,Private,HS_grad,9,Divorced,Adm_clerical,Not_in_family,White,Female,40,United_States,0
26,Private,Masters,14,Never_married,Other_service,Own_child,White,Female,40,United_States,0
29,Private,Bachelors,13,Never_married,Sales,Not_in_family,White,Female,60,United_States,0
47,Private,5th_6th,3,Married_civ_spouse,Other_service,Husband,Black,Male,40,Jamaica,0
50,Private,Bachelors,13,Divorced,Exec_managerial,Not_in_family,White,Female,50,United_States,1
35,Federal_gov,5th_6th,3,Never_married,Craft_repair,Not_in_family,White,Male,40,Mexico,0
17,Private,11th,7,Never_married,Transport_moving,Own_child,White,Male,20,United_States,0
41,Private,Some_college,10,Married_civ_spouse,Craft_repair,Husband,White,Male,48,United_States,1
37,Private,HS_grad,9,Married_civ_spouse,Transport_moving,Husband,White,Male,42,United_States,0
35,Local_gov,HS_grad,9,Married_civ_spouse,Other_service,Husband,Amer_Indian_Eskimo,Male,40,United_States,0
